NACA 4813
1.00000000	0.00000000
0.99014830	0.00582804
0.95911374	0.02166366
0.90761626	0.04278732
0.83624594	0.06204833
0.74978438	0.07338552
0.65369628	0.08250295
0.55059646	0.08931753
0.44505020	0.09266591
0.34180254	0.09158338
0.24555147	0.08548597
0.16069550	0.07437498
0.09108161	0.05893920
0.03979461	0.04044253
0.00902207	0.02037856
0.00000000	0.00000000
0.01283033	-0.01820338
0.04665994	-0.03202188
0.09990140	-0.04096946
0.17017389	-0.04469702
0.25444853	-0.04328711
0.34918047	-0.03739620
0.45042134	-0.02817031
0.55393200	-0.01698490
0.65532072	-0.00514685
0.75021562	0.00630253
0.83288466	0.01555786
0.90140073	0.01536069
0.95443172	0.00917499
0.98799930	0.00267142
1.00000000	0.00000000

