NACA 4815
1.00000000	0.00000000
0.99035335	0.00612867
0.95956049	0.02285408
0.90820935	0.04540271
0.83656667	0.06648354
0.74974323	0.07978669
0.65354127	0.09086691
0.55027818	0.09946178
0.44453768	0.10419751
0.34109854	0.10389256
0.24470252	0.09777586
0.15979108	0.08573934
0.09024002	0.06847482
0.03913952	0.04735891
0.00865869	0.02406107
0.00000000	0.00000000
0.01319371	-0.02188385
0.04731503	-0.03893459
0.10074298	-0.05050038
0.17107832	-0.05605632
0.25529748	-0.05557224
0.34988447	-0.04970145
0.45093385	-0.03969905
0.55425028	-0.02712737
0.65547572	-0.01350994
0.75025677	-0.00009840
0.83256393	0.01112085
0.90080765	0.01274198
0.95398496	0.00798207
0.98779425	0.00236964
1.00000000	0.00000000

