NACA 4814
1.00000000	0.00000000
0.99023032	0.00594830
0.95929244	0.02213985
0.90785350	0.04383351
0.83637424	0.06382243
0.74976792	0.07594598
0.65363428	0.08584853
0.55046915	0.09337521
0.44484519	0.09727852
0.34152094	0.09650701
0.24521189	0.09040188
0.16033373	0.07892067
0.09074497	0.06275340
0.03953257	0.04320904
0.00887672	0.02185154
0.00000000	0.00000000
0.01297568	-0.01967559
0.04692197	-0.03478701
0.10023803	-0.04478188
0.17053566	-0.04924079
0.25478811	-0.04820121
0.34946207	-0.04231834
0.45062634	-0.03278183
0.55405932	-0.02104190
0.65538272	-0.00849210
0.75023208	0.00374215
0.83275637	0.01378308
0.90116350	0.01431324
0.95425302	0.00869784
0.98791728	0.00255072
1.00000000	0.00000000

